Time,PosX,PosY,PosZ,VelX,VelY,VelZ,Steering,Throttle,Brake,LocalVelX,LocalVelY,LocalVelZ,AccLat,AccLong,AccVert,Yaw,Pitch,Roll,DistFromIdeal,Curva,LapTime
634.08,-109.778,0.027,-73.252,-32.210,-0.077,-14.895,-1.000,1.000,0.000,-0.021,-0.223,35.487,-22.126,-3.681,-1.652,245.217,359.765,359.775,18.389,"Curva 3: Lunga, non frenare.",14.38
634.10,-110.414,0.027,-73.568,-31.965,0.023,-15.402,-0.777,1.000,0.000,-0.207,-0.195,35.481,-28.340,3.848,-0.182,244.620,359.661,357.650,19.094,"Curva 3: Lunga, non frenare.",14.40
634.12,-111.062,0.028,-73.862,-31.899,0.152,-15.564,-0.777,1.000,0.000,0.016,-0.180,35.493,-8.747,6.385,0.635,243.967,359.465,359.759,19.798,"Curva 3: Lunga, non frenare.",14.42
634.14,-111.702,0.031,-74.170,-31.778,0.178,-15.810,-0.777,1.000,0.000,0.131,-0.226,35.493,-13.705,1.427,0.113,243.334,359.350,0.451,20.503,"Curva 3: Lunga, non frenare.",14.44
634.16,-112.325,0.035,-74.512,-31.430,0.228,-16.420,-0.758,1.000,0.000,-0.229,-0.253,35.460,-35.155,0.948,-1.498,242.804,359.240,357.441,21.210,"Curva 3: Lunga, non frenare.",14.46
634.18,-112.958,0.038,-74.834,-31.431,0.165,-16.564,-0.739,1.000,0.000,-0.017,-0.271,35.528,-6.242,-3.394,3.348,242.252,359.299,358.311,21.916,"Curva 3: Lunga, non frenare.",14.48
634.20,-113.595,0.044,-75.149,-31.465,0.240,-16.556,-0.729,1.000,0.000,0.318,-0.141,35.554,1.164,3.748,1.384,241.734,359.389,0.370,22.623,"Curva 3: Lunga, non frenare.",14.50
634.22,-114.213,0.049,-75.499,-31.185,0.255,-17.041,-0.729,1.000,0.000,-0.016,-0.131,35.538,-27.990,-0.087,-0.665,241.377,359.378,358.239,23.331,"Curva 3: Lunga, non frenare.",14.52
634.24,-114.831,0.053,-75.852,-31.035,0.165,-17.345,-0.729,1.000,0.000,-0.174,-0.218,35.552,-16.668,-5.479,0.708,241.099,359.400,356.787,24.039,"Curva 3: Lunga, non frenare.",14.54
634.26,-115.460,0.056,-76.185,-31.077,0.216,-17.348,-0.613,1.000,0.000,0.125,-0.185,35.591,0.866,2.548,1.942,240.635,359.350,358.680,24.749,"Curva 3: Lunga, non frenare.",14.56
634.28,-116.080,0.058,-76.528,-30.876,0.031,-17.424,-0.613,1.000,0.000,0.210,-0.280,35.451,-8.115,-9.305,-6.921,240.232,359.491,358.999,25.455,"Curva 3: Lunga, non frenare.",14.58
634.30,-116.686,0.059,-76.895,-30.672,-0.017,-17.820,-0.613,1.000,0.000,-0.089,-0.285,35.472,-22.091,-3.667,1.040,240.013,359.576,356.794,26.162,"Curva 3: Lunga, non frenare.",14.60
634.32,-117.302,0.058,-77.247,-30.610,-0.111,-17.934,-0.613,1.000,0.000,-0.022,-0.307,35.475,-6.264,-4.993,0.168,239.692,359.686,357.534,26.869,"Curva 3: Lunga, non frenare.",14.62
634.34,-117.922,0.057,-77.593,-30.629,-0.026,-17.963,-0.545,1.000,0.000,0.190,-0.216,35.507,-0.818,4.261,1.608,239.308,359.689,359.338,27.577,"Curva 3: Lunga, non frenare.",14.64
634.36,-118.525,0.056,-77.968,-30.410,-0.046,-18.351,-0.526,1.000,0.000,0.011,-0.246,35.517,-22.231,-2.069,0.617,238.891,359.677,357.268,28.286,"Curva 3: Lunga, non frenare.",14.66
634.38,-119.129,0.056,-78.344,-30.235,-0.035,-18.684,-0.526,1.000,0.000,-0.084,-0.249,35.541,-18.760,-0.656,1.265,238.445,359.665,356.348,28.994,"Curva 3: Lunga, non frenare.",14.68
634.40,-119.745,0.057,-78.700,-30.250,0.120,-18.685,-0.526,1.000,0.000,0.194,-0.125,35.555,0.233,7.734,0.725,237.988,359.600,359.024,29.705,"Curva 3: Lunga, non frenare.",14.70
634.42,-120.346,0.057,-79.079,-30.079,0.002,-18.950,-0.710,1.000,0.000,0.136,-0.210,35.549,-15.577,-6.312,-0.186,237.579,359.651,358.427,30.413,"Curva 3: Lunga, non frenare.",14.72
634.44,-120.934,0.059,-79.478,-29.774,0.032,-19.415,-0.710,1.000,0.000,-0.235,-0.168,35.543,-27.858,-0.458,-0.245,237.290,359.705,356.023,31.120,"Curva 3: Lunga, non frenare.",14.74
634.46,-121.537,0.060,-79.857,-29.778,0.129,-19.460,-0.777,1.000,0.000,-0.099,-0.136,35.572,-1.984,4.761,1.431,237.004,359.581,357.529,31.831,"Curva 3: Lunga, non frenare.",14.76
634.48,-122.141,0.061,-80.234,-29.768,0.079,-19.522,-0.777,1.000,0.000,0.080,-0.211,35.598,-2.860,-2.541,1.287,236.617,359.533,359.552,32.541,"Curva 3: Lunga, non frenare.",14.78
634.50,-122.727,0.061,-80.639,-29.462,-0.040,-19.963,-0.826,1.000,0.000,-0.215,-0.328,35.587,-26.587,-6.897,-0.498,236.243,359.549,357.914,33.250,"Curva 3: Lunga, non frenare.",14.80
634.52,-123.311,0.058,-81.042,-29.340,-0.231,-20.123,-0.874,1.000,0.000,-0.241,-0.402,35.575,-9.565,-10.030,-0.669,235.974,359.745,357.257,33.957,"Curva 3: Lunga, non frenare.",14.82
634.54,-123.908,0.055,-81.431,-29.392,-0.150,-20.109,-0.952,1.000,0.000,0.027,-0.294,35.612,1.986,4.096,1.778,235.583,359.768,359.294,34.667,"Curva 3: Lunga, non frenare.",14.84
634.56,-124.493,0.050,-81.834,-29.210,-0.264,-20.239,-0.952,1.000,0.000,0.026,-0.339,35.536,-10.418,-5.877,-3.775,235.249,359.879,359.120,35.374,"Curva 3: Lunga, non frenare.",14.86
634.58,-125.067,0.047,-82.253,-29.003,-0.232,-20.617,-1.000,1.000,0.000,-0.234,-0.266,35.583,-21.472,0.618,2.381,234.989,359.963,357.392,36.081,"Curva 3: Lunga, non frenare.",14.88
634.60,-125.653,0.044,-82.658,-28.955,-0.104,-20.671,-1.000,1.000,0.000,-0.109,-0.184,35.576,-3.753,6.312,-0.382,234.659,359.876,358.692,36.791,"Curva 3: Lunga, non frenare.",14.90
634.62,-126.240,0.042,-83.062,-28.895,-0.045,-20.801,-1.000,1.000,0.000,0.057,-0.199,35.603,-7.012,3.008,1.371,234.156,359.752,0.304,37.501,"Curva 3: Lunga, non frenare.",14.92
634.64,-126.807,0.039,-83.493,-28.552,-0.145,-21.258,-1.000,1.000,0.000,-0.154,-0.286,35.595,-28.429,-5.771,-0.262,233.590,359.781,358.499,38.208,"Curva 3: Lunga, non frenare.",14.94
634.66,-127.375,0.037,-83.922,-28.332,-0.123,-21.519,-1.000,1.000,0.000,-0.162,-0.260,35.577,-17.058,0.529,-0.933,233.057,359.789,358.031,38.914,"Curva 3: Lunga, non frenare.",14.96
634.68,-127.955,0.036,-84.336,-28.310,0.072,-21.562,-1.000,1.000,0.000,0.116,-0.180,35.586,-2.227,9.779,0.496,232.516,359.597,0.766,39.624,"Curva 3: Lunga, non frenare.",14.98
634.70,-128.514,0.033,-84.776,-27.985,-0.163,-21.937,-1.000,1.000,0.000,0.012,-0.413,35.556,-24.722,-11.880,-1.295,231.893,359.596,359.636,40.329,"Curva 3: Lunga, non frenare.",15.00
634.72,-129.063,0.029,-85.228,-27.672,-0.210,-22.373,-1.000,1.000,0.000,-0.197,-0.446,35.582,-26.702,-3.308,1.334,231.386,359.632,358.002,41.032,"Curva 3: Lunga, non frenare.",15.02
634.74,-129.628,0.027,-85.661,-27.581,-0.060,-22.371,-0.845,1.000,0.000,0.059,-0.358,35.511,-2.750,7.568,-3.504,230.856,359.520,0.313,41.739,"Curva 3: Lunga, non frenare.",15.04
634.76,-130.179,0.026,-86.108,-27.369,-0.085,-22.618,-0.845,1.000,0.000,0.078,-0.368,35.504,-16.268,-1.070,-0.270,230.299,359.544,0.613,42.442,"Curva 3: Lunga, non frenare.",15.06
634.78,-130.711,0.026,-86.579,-26.986,-0.012,-23.120,-0.845,1.000,0.000,-0.287,-0.288,35.534,-31.645,2.623,1.568,229.889,359.570,358.167,43.141,"Curva 3: Lunga, non frenare.",15.08
634.80,-131.256,0.027,-87.036,-26.906,0.070,-23.202,-0.777,1.000,0.000,-0.109,-0.223,35.528,-5.778,4.016,-0.353,229.408,359.530,359.175,43.843,"Curva 3: Lunga, non frenare.",15.10
634.82,-131.806,0.030,-87.488,-26.883,0.163,-23.280,-0.777,1.000,0.000,0.148,-0.156,35.562,-3.579,4.708,1.741,228.865,359.492,1.286,44.548,"Curva 3: Lunga, non frenare.",15.12
634.84,-132.328,0.031,-87.970,-26.491,0.015,-23.730,-0.758,1.000,0.000,-0.153,-0.250,35.564,-29.731,-7.995,0.217,228.400,359.578,358.921,45.246,"Curva 3: Lunga, non frenare.",15.14
634.86,-132.852,0.029,-88.447,-26.211,-0.140,-23.941,-0.748,1.000,0.000,-0.212,-0.297,35.498,-16.998,-8.169,-3.354,227.946,359.756,358.489,45.943,"Curva 3: Lunga, non frenare.",15.16
634.88,-133.390,0.030,-88.910,-26.193,0.012,-23.947,-0.748,1.000,0.000,0.082,-0.143,35.489,-0.638,7.640,-0.431,227.428,359.752,1.194,46.644,"Curva 3: Lunga, non frenare.",15.18
634.90,-133.906,0.028,-89.396,-25.895,-0.100,-24.194,-0.748,1.000,0.000,0.044,-0.232,35.438,-19.200,-5.611,-2.459,226.875,359.787,359.993,47.340,"Curva 3: Lunga, non frenare.",15.20
634.92,-134.410,0.027,-89.895,-25.498,-0.037,-24.584,-0.748,1.000,0.000,-0.176,-0.211,35.419,-27.924,2.048,-0.847,226.344,359.731,357.763,48.032,"Curva 3: Lunga, non frenare.",15.22
634.94,-134.931,0.027,-90.377,-25.435,0.134,-24.676,-0.758,1.000,0.000,0.036,-0.172,35.438,-5.532,8.514,0.991,225.812,359.505,359.714,48.731,"Curva 3: Lunga, non frenare.",15.24
634.96,-135.447,0.029,-90.865,-25.304,0.138,-24.844,-0.768,1.000,0.000,0.150,-0.233,35.461,-10.551,0.394,1.257,225.277,359.404,1.028,49.428,"Curva 3: Lunga, non frenare.",15.26
634.98,-135.934,0.031,-91.381,-24.840,0.044,-25.337,-0.777,1.000,0.000,-0.281,-0.309,35.480,-33.737,-5.633,1.038,224.899,359.442,358.419,50.118,"Curva 3: Lunga, non frenare.",15.28
635.00,-136.432,0.031,-91.886,-24.753,-0.011,-25.394,-0.777,1.000,0.000,-0.189,-0.335,35.460,-4.987,-2.884,-1.054,224.588,359.484,358.607,50.810,"Curva 3: Lunga, non frenare.",15.30
635.02,-136.944,0.032,-92.379,-24.819,0.085,-25.387,-0.777,1.000,0.000,0.091,-0.244,35.503,2.701,4.722,2.123,224.195,359.473,1.475,51.508,"Curva 3: Lunga, non frenare.",15.32
635.04,-137.432,0.032,-92.894,-24.510,-0.008,-25.678,-0.777,1.000,0.000,-0.067,-0.337,35.496,-21.259,-4.449,-0.251,223.770,359.468,0.542,52.200,"Curva 3: Lunga, non frenare.",15.34
635.06,-137.911,0.031,-93.421,-24.402,-0.038,-25.914,-0.777,1.000,0.000,-0.219,-0.371,35.592,-11.986,-1.880,4.809,223.649,359.475,358.327,52.890,"Curva 3: Lunga, non frenare.",15.36
635.08,-138.404,0.031,-93.931,-24.333,-0.045,-25.811,-0.690,1.000,0.000,0.006,-0.359,35.471,1.043,-0.297,-6.124,223.311,359.493,359.305,53.583,"Curva 3: Lunga, non frenare.",15.38
635.10,-138.901,0.031,-94.435,-24.274,-0.026,-25.756,-0.690,1.000,0.000,0.178,-0.294,35.391,-0.283,0.968,-3.992,223.005,359.573,1.318,54.276,"Curva 3: Lunga, non frenare.",15.40
635.12,-139.369,0.029,-94.964,-23.912,-0.136,-26.087,-0.690,1.000,0.000,-0.154,-0.316,35.386,-24.421,-5.849,-0.194,222.767,359.713,359.122,54.961,"Curva 3: Lunga, non frenare.",15.42
635.14,-139.842,0.027,-95.490,-23.693,-0.184,-26.277,-0.613,1.000,0.000,-0.249,-0.296,35.379,-14.444,-2.773,-0.401,222.457,359.829,358.444,55.648,"Curva 3: Lunga, non frenare.",15.44
635.16,-140.331,0.026,-96.002,-23.705,0.006,-26.282,-0.613,1.000,0.000,0.037,-0.134,35.393,0.472,9.489,0.631,221.985,359.774,1.088,56.341,"Curva 3: Lunga, non frenare.",15.46
635.18,-140.800,0.025,-96.533,-23.451,-0.024,-26.496,-0.564,1.000,0.000,0.038,-0.189,35.383,-16.613,-1.487,-0.393,221.450,359.734,0.170,57.028,"Curva 3: Lunga, non frenare.",15.48
635.20,-141.252,0.026,-97.078,-23.023,0.067,-26.865,-0.526,1.000,0.000,-0.219,-0.163,35.379,-28.431,3.484,-0.078,220.961,359.641,357.833,57.711,"Curva 3: Lunga, non frenare.",15.50
635.22,-141.724,0.028,-97.608,-22.989,0.211,-26.930,-0.448,1.000,0.000,-0.015,-0.149,35.408,-3.452,7.166,1.438,220.512,359.417,359.575,58.401,"Curva 3: Lunga, non frenare.",15.52
635.24,-142.194,0.031,-98.140,-22.918,0.184,-27.038,-0.448,1.000,0.000,0.125,-0.224,35.443,-6.211,-1.223,1.822,220.076,359.344,1.116,59.091,"Curva 3: Lunga, non frenare.",15.54
635.26,-142.636,0.034,-98.695,-22.485,0.122,-27.419,-0.448,1.000,0.000,-0.282,-0.296,35.457,-28.751,-3.529,0.763,219.816,359.331,359.242,59.772,"Curva 3: Lunga, non frenare.",15.56
635.28,-143.081,0.034,-99.246,-22.349,-0.018,-27.504,-0.419,1.000,0.000,-0.323,-0.385,35.436,-7.821,-7.181,-1.128,219.633,359.420,358.660,60.455,"Curva 3: Lunga, non frenare.",15.58
635.30,-143.545,0.034,-99.784,-22.501,0.031,-27.471,-0.400,1.000,0.000,0.002,-0.341,35.508,6.966,2.280,3.566,219.307,359.400,1.084,61.145,"Curva 3: Lunga, non frenare.",15.60
635.32,-143.993,0.033,-100.333,-22.348,-0.099,-27.514,-0.361,1.000,0.000,0.034,-0.433,35.444,-7.395,-6.313,-3.189,219.018,359.460,0.979,61.830,"Curva 3: Lunga, non frenare.",15.62
635.34,-144.424,0.032,-100.897,-22.204,-0.078,-27.708,-0.322,1.000,0.000,-0.175,-0.401,35.505,-11.696,0.682,2.993,219.009,359.487,358.407,62.511,"Curva 3: Lunga, non frenare.",15.64
635.36,-144.870,0.029,-101.446,-22.158,-0.136,-27.610,-0.313,1.000,0.000,-0.086,-0.413,35.400,1.299,-2.824,-5.284,218.899,359.555,358.859,63.195,"Curva 3: Lunga, non frenare.",15.66
635.38,-145.329,0.030,-101.984,-22.199,-0.018,-27.511,-0.313,1.000,0.000,0.088,-0.273,35.349,4.856,5.780,-2.533,218.743,359.590,1.693,63.883,"Curva 3: Lunga, non frenare.",15.68
635.40,-145.763,0.029,-102.543,-21.937,-0.036,-27.708,-0.313,1.000,0.000,-0.147,-0.293,35.339,-16.372,-0.771,-0.507,218.603,359.582,0.469,64.564,"Curva 3: Lunga, non frenare.",15.70
635.42,-146.189,0.029,-103.106,-21.789,0.018,-27.778,-0.313,1.000,0.000,-0.219,-0.248,35.303,-8.025,2.485,-1.806,218.478,359.579,358.283,65.242,"Curva 3: Lunga, non frenare.",15.72
635.44,-146.638,0.029,-103.653,-21.962,0.060,-27.726,-0.313,1.000,0.000,0.118,-0.256,35.369,8.376,2.074,3.298,218.193,359.488,359.851,65.930,"Curva 3: Lunga, non frenare.",15.74
635.46,-147.084,0.030,-104.200,-21.911,0.030,-27.656,-0.313,1.000,0.000,0.239,-0.271,35.282,0.119,-1.465,-4.307,217.992,359.519,1.197,66.615,"Curva 3: Lunga, non frenare.",15.76
635.48,-147.505,0.030,-104.768,-21.605,-0.028,-27.967,-0.332,1.000,0.000,-0.150,-0.289,35.339,-21.539,-3.363,2.823,217.940,359.582,358.846,67.293,"Curva 3: Lunga, non frenare.",15.78
635.50,-147.938,0.028,-105.324,-21.557,-0.161,-27.960,-0.419,1.000,0.000,-0.163,-0.323,35.304,-1.603,-6.629,-1.803,217.903,359.740,359.319,67.975,"Curva 3: Lunga, non frenare.",15.80
635.52,-148.382,0.028,-105.874,-21.666,-0.042,-27.912,-0.506,1.000,0.000,0.030,-0.195,35.334,5.883,5.781,1.487,217.763,359.753,1.367,68.662,"Curva 3: Lunga, non frenare.",15.82
635.54,-148.805,0.026,-106.441,-21.486,-0.052,-28.083,-0.506,1.000,0.000,-0.064,-0.217,35.359,-12.318,-0.573,1.306,217.525,359.733,359.613,69.343,"Curva 3: Lunga, non frenare.",15.84
635.56,-149.228,0.026,-107.009,-21.330,-0.014,-28.232,-0.545,1.000,0.000,-0.114,-0.215,35.384,-10.769,1.631,1.225,217.265,359.678,358.548,70.025,"Curva 3: Lunga, non frenare.",15.86
635.58,-149.670,0.027,-107.562,-21.400,0.081,-28.184,-0.545,1.000,0.000,0.151,-0.168,35.387,4.327,4.646,0.205,216.961,359.601,0.838,70.714,"Curva 3: Lunga, non frenare.",15.88
635.60,-150.093,0.027,-108.130,-21.191,0.022,-28.364,-0.545,1.000,0.000,0.075,-0.222,35.405,-13.779,-2.870,0.934,216.641,359.605,0.202,71.397,"Curva 3: Lunga, non frenare.",15.90
635.62,-150.501,0.028,-108.709,-20.810,0.055,-28.645,-0.545,1.000,0.000,-0.237,-0.196,35.405,-23.719,0.922,0.029,216.391,359.605,358.245,72.075,"Curva 3: Lunga, non frenare.",15.92
635.64,-150.927,0.030,-109.277,-20.800,0.122,-28.702,-0.545,1.000,0.000,-0.096,-0.186,35.446,-2.106,3.322,2.029,216.087,359.503,359.688,72.761,"Curva 3: Lunga, non frenare.",15.94
635.66,-151.352,0.031,-109.845,-20.771,0.093,-28.751,-0.545,1.000,0.000,0.072,-0.235,35.468,-2.627,-1.409,1.116,215.723,359.472,1.086,73.448,"Curva 3: Lunga, non frenare.",15.96
635.68,-151.751,0.031,-110.432,-20.418,-0.021,-29.016,-0.535,1.000,0.000,-0.191,-0.312,35.478,-21.926,-6.136,0.528,215.452,359.536,358.950,74.126,"Curva 3: Lunga, non frenare.",15.98
635.70,-152.159,0.029,-111.009,-20.302,-0.178,-29.035,-0.535,1.000,0.000,-0.173,-0.357,35.427,-5.182,-7.875,-2.604,215.251,359.714,359.210,74.806,"Curva 3: Lunga, non frenare.",16.00
635.72,-152.578,0.028,-111.581,-20.361,-0.072,-29.009,-0.535,1.000,0.000,0.040,-0.227,35.441,3.239,5.222,0.646,214.992,359.751,1.211,75.491,"Curva 3: Lunga, non frenare.",16.02
635.74,-152.975,0.027,-112.169,-20.108,-0.093,-29.182,-0.535,1.000,0.000,-0.061,-0.241,35.438,-15.292,-1.153,-0.085,214.670,359.761,359.617,76.169,"Curva 3: Lunga, non frenare.",16.04
635.76,-153.367,0.025,-112.759,-19.822,-0.042,-29.382,-0.535,1.000,0.000,-0.155,-0.222,35.442,-17.505,2.006,0.221,214.266,359.717,358.335,76.847,"Curva 3: Lunga, non frenare.",16.06
635.78,-153.780,0.026,-113.337,-19.832,0.070,-29.382,-0.535,1.000,0.000,0.116,-0.162,35.449,0.465,5.634,0.345,213.827,359.627,0.721,77.533,"Curva 3: Lunga, non frenare.",16.08
635.80,-154.173,0.026,-113.927,-19.589,0.032,-29.544,-0.419,1.000,0.000,0.076,-0.206,35.448,-14.606,-1.851,0.063,213.421,359.617,0.365,78.211,"Curva 3: Lunga, non frenare.",16.10
635.82,-154.546,0.028,-114.530,-19.139,0.078,-29.826,-0.419,1.000,0.000,-0.267,-0.179,35.437,-26.602,1.455,-0.500,213.128,359.600,358.167,78.884,"Curva 3: Lunga, non frenare.",16.12
635.84,-154.938,0.030,-115.122,-19.120,0.141,-29.895,-0.245,1.000,0.000,-0.142,-0.185,35.486,-2.700,3.112,2.398,212.834,359.476,359.480,79.564,"Curva 3: Lunga, non frenare.",16.14
635.86,-155.332,0.032,-115.713,-19.116,0.125,-29.925,-0.022,1.000,0.000,0.044,-0.229,35.509,-0.993,-0.773,1.180,212.492,359.431,1.229,80.247,"Curva 3: Lunga, non frenare.",16.16
635.88,-155.701,0.033,-116.321,-18.784,0.066,-30.145,-0.022,1.000,0.000,-0.210,-0.302,35.517,-19.915,-3.054,0.414,212.269,359.407,359.695,80.920,"Curva 3: Lunga, non frenare.",16.18
635.90,-156.071,0.032,-116.925,-18.637,-0.088,-30.174,-0.022,1.000,0.000,-0.248,-0.380,35.463,-6.838,-7.834,-2.741,212.113,359.537,358.962,81.593,"Curva 3: Lunga, non frenare.",16.20
635.92,-156.458,0.031,-117.520,-18.763,-0.107,-30.148,0.000,1.000,0.000,0.026,-0.340,35.509,6.018,-1.032,2.205,211.847,359.626,0.776,82.274,"Curva 3: Lunga, non frenare.",16.22
635.94,-156.830,0.028,-118.123,-18.678,-0.185,-30.137,0.000,1.000,0.000,0.055,-0.335,35.454,-3.368,-3.863,-2.763,211.695,359.758,0.492,82.949,"Curva 3: Lunga, non frenare.",16.24
635.96,-157.192,0.027,-118.733,-18.535,-0.089,-30.244,0.000,1.000,0.000,-0.126,-0.237,35.470,-8.986,4.603,0.827,211.713,359.767,358.839,83.621,"Curva 3: Lunga, non frenare.",16.26
635.98,-157.572,0.025,-119.333,-18.653,-0.049,-30.211,0.000,1.000,0.000,-0.045,-0.223,35.505,5.881,1.985,1.751,211.762,359.719,0.183,84.302,"Curva 3: Lunga, non frenare.",16.28
636.00,-157.952,0.025,-119.934,-18.764,0.023,-30.177,-0.003,1.000,0.000,0.056,-0.201,35.535,5.680,3.471,1.499,211.777,359.642,1.089,84.983,"Curva 3: Lunga, non frenare.",16.30
636.02,-158.314,0.026,-120.547,-18.605,0.091,-30.285,-0.003,1.000,0.000,-0.146,-0.177,35.543,-9.662,3.277,0.402,211.803,359.571,359.156,85.659,"Curva 3: Lunga, non frenare.",16.32
636.04,-158.690,0.027,-121.151,-18.672,0.047,-30.288,-0.167,1.000,0.000,-0.095,-0.220,35.580,2.816,-2.200,1.873,211.808,359.571,359.585,86.340,"Curva 3: Lunga, non frenare.",16.34
636.06,-159.076,0.029,-121.749,-18.862,0.077,-30.182,-0.167,1.000,0.000,0.143,-0.190,35.591,10.875,1.253,0.526,211.765,359.575,1.203,87.026,"Curva 3: Lunga, non frenare.",16.36
636.08,-159.443,0.029,-122.360,-18.766,0.015,-30.268,-0.167,1.000,0.000,0.021,-0.223,35.612,-6.288,-3.137,1.086,211.767,359.617,359.699,87.705,"Curva 3: Lunga, non frenare.",16.38
636.10,-159.813,0.029,-122.968,-18.700,-0.027,-30.327,-0.167,1.000,0.000,-0.100,-0.239,35.628,-4.360,-2.157,0.775,211.825,359.661,358.994,88.386,"Curva 3: Lunga, non frenare.",16.40
636.12,-160.200,0.029,-123.567,-18.848,-0.006,-30.229,-0.167,1.000,0.000,0.087,-0.217,35.623,8.899,0.895,-0.279,211.799,359.663,0.879,89.074,"Curva 3: Lunga, non frenare.",16.42
636.14,-160.573,0.028,-124.174,-18.771,-0.068,-30.297,-0.177,1.000,0.000,0.031,-0.267,35.640,-5.071,-3.054,0.872,211.730,359.680,0.282,89.758,"Curva 3: Lunga, non frenare.",16.44
636.16,-160.936,0.027,-124.787,-18.574,-0.016,-30.413,-0.177,1.000,0.000,-0.138,-0.234,35.635,-11.463,2.341,-0.227,211.645,359.655,358.724,90.439,"Curva 3: Lunga, non frenare.",16.46
636.18,-161.319,0.027,-125.389,-18.645,-0.013,-30.373,-0.177,1.000,0.000,0.021,-0.238,35.639,4.044,0.117,0.175,211.508,359.638,0.298,91.127,"Curva 3: Lunga, non frenare.",16.48
636.20,-161.696,0.027,-125.994,-18.653,-0.005,-30.377,-0.177,1.000,0.000,0.119,-0.233,35.645,0.242,0.424,0.336,211.355,359.636,0.885,91.813,"Curva 3: Lunga, non frenare.",16.50
636.22,-162.053,0.028,-126.611,-18.377,0.042,-30.533,-0.177,1.000,0.000,-0.146,-0.197,35.636,-15.867,2.024,-0.464,211.285,359.620,358.840,92.493,"Curva 3: Lunga, non frenare.",16.52
636.24,-162.427,0.027,-127.219,-18.406,-0.019,-30.551,-0.177,1.000,0.000,-0.080,-0.241,35.666,0.768,-3.059,1.498,211.198,359.644,359.706,93.179,"Curva 3: Lunga, non frenare.",16.54
636.26,-162.806,0.028,-127.823,-18.492,0.031,-30.501,-0.119,1.000,0.000,0.115,-0.198,35.668,5.021,2.362,0.099,211.036,359.637,1.161,93.868,"Curva 3: Lunga, non frenare.",16.56
636.28,-163.162,0.028,-128.441,-18.275,0.011,-30.631,-0.099,1.000,0.000,-0.053,-0.213,35.668,-12.643,-1.102,-0.011,210.910,359.641,359.349,94.550,"Curva 3: Lunga, non frenare.",16.58
636.30,-163.525,0.028,-129.056,-18.175,-0.033,-30.705,-0.099,1.000,0.000,-0.127,-0.245,35.680,-6.156,-2.318,0.611,210.832,359.663,359.029,95.234,"Curva 3: Lunga, non frenare.",16.60
636.32,-163.903,0.028,-129.661,-18.302,0.034,-30.625,-0.090,1.000,0.000,0.094,-0.196,35.677,7.573,3.177,-0.157,210.706,359.635,1.071,95.924,"Curva 3: Lunga, non frenare.",16.62
636.34,-164.262,0.028,-130.278,-18.191,-0.035,-30.705,-0.099,1.000,0.000,0.013,-0.252,35.689,-6.813,-3.421,0.591,210.622,359.652,0.126,96.608,"Curva 3: Lunga, non frenare.",16.64
636.36,-164.615,0.028,-130.899,-18.032,0.002,-30.799,-0.099,1.000,0.000,-0.158,-0.224,35.688,-9.252,1.638,-0.020,210.610,359.643,358.736,97.291,"Curva 3: Lunga, non frenare.",16.66
636.38,-164.989,0.028,-131.507,-18.163,0.007,-30.724,-0.187,1.000,0.000,0.019,-0.221,35.691,7.514,0.194,0.130,210.556,359.635,0.567,97.981,"Curva 3: Lunga, non frenare.",16.68
636.40,-165.355,0.027,-132.120,-18.188,-0.024,-30.729,-0.187,1.000,0.000,0.093,-0.244,35.707,0.932,-1.594,0.798,210.465,359.649,0.828,98.668,"Curva 3: Lunga, non frenare.",16.70
636.42,-165.703,0.028,-132.744,-17.955,0.034,-30.860,-0.322,1.000,0.000,-0.152,-0.201,35.703,-13.432,2.656,-0.205,210.442,359.628,358.760,99.351,"Curva 3: Lunga, non frenare.",16.72
636.44,-166.069,0.027,-133.358,-18.001,-0.029,-30.864,-0.400,1.000,0.000,-0.081,-0.250,35.729,1.909,-3.191,1.306,210.383,359.646,359.809,100.040,"Curva 3: Lunga, non frenare.",16.74
636.46,-166.439,0.028,-133.969,-18.082,0.016,-30.820,-0.400,1.000,0.000,0.100,-0.213,35.732,4.674,2.148,0.139,210.233,359.637,1.185,100.731,"Curva 3: Lunga, non frenare.",16.76
636.48,-166.786,0.028,-134.594,-17.848,0.012,-30.949,-0.467,1.000,0.000,-0.076,-0.216,35.726,-13.377,-0.366,-0.261,210.098,359.636,359.235,101.415,"Curva 3: Lunga, non frenare.",16.78
636.50,-167.140,0.027,-135.215,-17.712,-0.038,-31.047,-0.526,1.000,0.000,-0.140,-0.253,35.742,-8.276,-2.635,0.807,209.936,359.660,358.945,102.101,"Curva 3: Lunga, non frenare.",16.80
636.52,-167.509,0.028,-135.827,-17.768,0.046,-31.008,-0.526,1.000,0.000,0.089,-0.186,35.738,3.466,4.152,-0.232,209.665,359.630,0.981,102.793,"Curva 3: Lunga, non frenare.",16.82
636.54,-167.857,0.028,-136.452,-17.567,-0.022,-31.124,-0.545,1.000,0.000,0.027,-0.240,35.739,-11.605,-3.408,0.097,209.398,359.651,-0.005,103.478,"Curva 3: Lunga, non frenare.",16.84
