PosX,PosY,PosZ,VelX,VelY,VelZ,Steering,Throttle,Brake,LocalVelX,LocalVelY,LocalVelZ,AccLat,AccLong,AccVert,Yaw,Pitch,Roll,DistFromIdeal,Curva,LapTime
-184.152,0.035,-175.329,-9.968,0.407,-34.299,-1.0,0.858,0.0,0.114,-0.247,35.719,19.191,16.353,0.665,195.999,358.962,3.193,143.265,"Curva 3: Lunga, non frenare.",18.02
-184.358,0.049,-176.013,-9.641,0.948,-34.184,-1.0,0.858,0.0,-0.221,-0.08,35.529,-11.465,28.543,-9.267,196.094,358.309,5.377,143.927,"Curva 3: Lunga, non frenare.",18.04
-184.51,0.072,-176.707,-8.798,1.245,-34.334,-1.0,0.766,0.0,-0.824,0.168,35.455,-42.399,15.571,-3.739,195.709,358.24,0.834,144.562,"Curva 3: Lunga, non frenare.",18.06
-184.687,0.088,-177.394,-9.081,0.887,-34.239,-1.0,0.691,0.0,0.004,-0.305,35.433,15.253,-17.563,-1.554,194.859,358.073,358.921,145.209,"Curva 3: Lunga, non frenare.",18.08
-184.904,0.117,-178.069,-9.392,1.205,-34.294,-1.0,0.691,0.0,1.039,0.272,35.562,15.042,15.149,6.772,193.66,358.561,2.217,145.872,"Curva 3: Lunga, non frenare.",18.1
-185.096,0.132,-178.748,-8.814,0.593,-34.237,-1.0,0.597,0.0,0.832,-0.122,35.348,-29.606,-28.382,-9.926,193.078,358.938,4.099,146.522,"Curva 3: Lunga, non frenare.",18.12
-185.262,0.136,-179.432,-8.25,0.04,-34.284,-1.0,0.503,0.0,0.244,-0.473,35.259,-29.948,-25.428,-4.469,193.08,359.198,4.242,147.161,"Curva 3: Lunga, non frenare.",18.14
-185.425,0.127,-180.115,-8.222,-0.482,-34.202,-1.0,0.503,0.0,0.18,-0.89,35.168,-2.321,-25.93,-4.594,193.121,359.359,4.134,147.799,"Curva 3: Lunga, non frenare.",18.16
-185.586,0.109,-180.797,-8.226,-0.951,-34.105,-1.0,0.389,0.0,0.164,-1.282,35.072,-0.189,-23.461,-4.892,193.161,359.48,3.631,148.435,"Curva 3: Lunga, non frenare.",18.18
-185.742,0.083,-181.478,-8.222,-1.359,-34.005,-1.0,0.389,0.0,0.173,-1.593,34.975,0.084,-20.391,-5.03,193.2,359.631,2.426,149.068,"Curva 3: Lunga, non frenare.",18.2
-185.894,0.052,-182.158,-8.217,-1.585,-33.9,-1.0,0.231,0.0,0.232,-1.693,34.876,0.888,-11.293,-5.216,193.225,359.825,0.407,3.449,"Curva 4: Stretta, frenare.",18.22
-186.052,0.026,-182.834,-8.209,-1.507,-33.847,-1.0,0.231,0.0,0.272,-1.384,34.832,0.158,3.904,-2.7,193.204,0.198,359.535,3.689,"Curva 4: Stretta, frenare.",18.24
-186.225,0.011,-183.502,-8.129,-0.867,-33.631,-1.0,0.145,0.0,0.39,-0.561,34.604,-0.961,31.92,-11.676,192.928,0.516,0.916,4.039,"Curva 4: Stretta, frenare.",18.26
-186.371,0.008,-184.171,-7.522,-0.167,-33.46,-1.0,0.145,0.0,0.067,0.193,34.295,-27.9,34.696,-15.321,192.558,0.602,359.754,4.444,"Curva 4: Stretta, frenare.",18.28
-186.49,0.015,-184.843,-6.364,0.402,-33.439,-1.0,0.035,0.0,-0.663,0.585,34.03,-57.732,25.772,-13.08,191.845,0.358,357.371,4.89,"Curva 4: Stretta, frenare.",18.3
-186.643,0.026,-185.503,-6.166,0.721,-33.176,-1.0,0.0,0.0,-0.227,0.737,33.743,-7.006,16.049,-14.808,190.93,0.022,0.753,5.398,"Curva 4: Stretta, frenare.",18.32
-186.769,0.035,-186.162,-5.898,0.6,-32.905,-1.0,0.0,0.0,0.047,0.451,33.432,-10.9,-5.866,-15.711,190.092,359.746,0.817,5.923,"Curva 4: Stretta, frenare.",18.34
-186.855,0.042,-186.821,-5.064,0.405,-32.778,-1.0,0.0,0.0,-0.335,0.12,33.168,-39.612,-11.436,-13.104,189.351,359.534,357.374,6.453,"Curva 4: Stretta, frenare.",18.36
-186.954,0.052,-187.474,-4.818,0.515,-32.636,-1.0,0.0,0.0,-0.128,0.174,32.993,-11.429,4.926,-8.806,188.603,359.42,356.697,7.007,"Curva 4: Stretta, frenare.",18.38
-187.072,0.065,-188.12,-4.711,0.727,-32.465,-1.0,0.0,0.0,0.181,0.35,32.811,-4.183,10.664,-9.094,187.936,359.339,359.55,7.582,"Curva 4: Stretta, frenare.",18.4
-187.166,0.067,-188.768,-4.117,0.178,-32.396,-1.0,0.0,0.0,-0.095,-0.312,32.655,-29.334,-27.0,-7.666,187.402,359.138,0.663,8.161,"Curva 4: Stretta, frenare.",18.42
-187.242,0.06,-189.414,-3.826,-0.238,-32.268,-1.0,0.0,0.0,-0.257,-0.827,32.483,-13.732,-20.551,-8.564,187.208,358.959,0.298,8.743,"Curva 4: Stretta, frenare.",18.44
-187.315,0.05,-190.057,-3.8,-0.498,-32.11,-1.0,0.0,0.0,-0.121,-1.082,32.319,-0.226,-12.889,-8.231,186.977,358.967,359.609,9.33,"Curva 4: Stretta, frenare.",18.46
-187.392,0.039,-190.692,-3.779,-0.687,-31.861,-1.0,0.0,0.0,0.06,-1.092,32.073,0.483,-9.268,-12.605,186.677,359.276,359.432,9.919,"Curva 4: Stretta, frenare.",18.48
-187.474,0.03,-191.317,-3.716,-0.713,-31.504,-1.0,0.0,0.0,0.181,-0.803,31.72,-1.181,-1.269,-18.087,186.391,359.84,0.363,10.508,"Curva 4: Stretta, frenare.",18.5
-187.549,0.024,-191.937,-3.562,-0.52,-31.137,-1.0,0.0,0.0,0.137,-0.333,31.343,-5.474,9.62,-19.125,186.267,0.346,0.811,11.092,"Curva 4: Stretta, frenare.",18.52
-187.604,0.023,-192.549,-3.358,-0.13,-30.645,-1.0,0.0,0.0,-0.114,0.178,30.828,-7.691,19.146,-25.824,186.46,0.575,359.146,11.666,"Curva 4: Stretta, frenare.",18.54
-187.662,0.027,-193.153,-2.866,0.181,-30.188,-1.0,0.0,0.0,-0.328,0.45,30.319,-22.416,14.769,-25.409,186.022,0.524,358.616,12.236,"Curva 4: Stretta, frenare.",18.56
-187.727,0.033,-193.751,-2.359,0.445,-29.903,-1.0,0.0,0.0,-0.209,0.577,29.993,-24.077,13.079,-16.453,184.908,0.253,359.873,12.806,"Curva 4: Stretta, frenare.",18.58
-187.775,0.04,-194.346,-1.887,0.474,-29.687,-1.0,0.0,0.0,-0.032,0.438,29.747,-22.833,1.431,-12.3,183.699,359.93,359.907,13.371,"Curva 4: Stretta, frenare.",18.6
-187.807,0.045,-194.937,-1.392,0.337,-29.458,-1.0,0.0,0.0,0.079,0.185,29.492,-24.122,-7.208,-12.547,182.546,359.703,358.983,13.928,"Curva 4: Stretta, frenare.",18.62
-187.84,0.048,-195.522,-1.109,0.222,-29.226,-1.0,0.0,0.0,0.344,-0.013,29.246,-13.767,-5.875,-12.036,181.499,359.532,359.206,14.484,"Curva 4: Stretta, frenare.",18.64
-187.87,0.049,-196.102,-0.898,0.082,-28.994,-1.0,0.107,0.0,0.582,-0.165,29.002,-10.378,-6.904,-11.77,180.625,359.513,359.988,15.036,"Curva 4: Stretta, frenare.",18.66
-187.886,0.047,-196.676,-0.585,-0.188,-28.776,-1.0,0.163,0.0,0.624,-0.328,28.774,-15.61,-13.528,-10.931,179.927,359.714,359.667,15.581,"Curva 4: Stretta, frenare.",18.68
-187.897,0.043,-197.245,-0.336,-0.306,-28.54,-1.0,0.22,0.0,0.641,-0.327,28.535,-12.523,-5.991,-11.665,179.392,359.947,359.517,16.122,"Curva 4: Stretta, frenare.",18.7
-187.906,0.039,-197.811,-0.121,-0.273,-28.322,-1.0,0.29,0.0,0.63,-0.232,28.316,-10.966,1.638,-10.704,178.969,0.081,359.965,16.661,"Curva 4: Stretta, frenare.",18.72
-187.902,0.035,-198.372,0.238,-0.174,-28.079,-1.0,0.352,0.0,0.486,-0.115,28.076,-18.281,4.804,-11.733,178.525,0.112,359.582,17.194,"Curva 4: Stretta, frenare.",18.74
-187.889,0.034,-198.928,0.723,-0.037,-27.806,-1.0,0.412,0.0,0.267,-0.002,27.814,-24.844,6.373,-12.772,177.96,0.063,358.967,17.721,"Curva 4: Stretta, frenare.",18.76
-187.874,0.036,-199.48,1.205,0.109,-27.514,-1.0,0.505,0.0,0.117,0.102,27.54,-24.839,7.048,-13.417,177.246,359.984,359.41,18.244,"Curva 4: Stretta, frenare.",18.78
-187.849,0.039,-200.025,1.682,0.203,-27.221,-1.0,0.505,0.0,-0.006,0.163,27.273,-24.707,4.588,-13.132,176.477,359.917,359.718,18.76,"Curva 4: Stretta, frenare.",18.8
-187.809,0.043,-200.565,2.168,0.187,-26.965,-1.0,0.684,0.0,-0.157,0.128,27.052,-25.21,-1.103,-10.954,175.731,359.88,359.277,19.269,"Curva 4: Stretta, frenare.",18.82
-187.766,0.045,-201.1,2.516,0.12,-26.746,-1.0,0.684,0.0,-0.195,0.057,26.864,-18.246,-3.448,-9.41,175.04,359.868,359.497,19.775,"Curva 4: Stretta, frenare.",18.84
-187.72,0.046,-201.633,2.743,0.052,-26.578,-1.0,0.684,0.0,-0.138,-0.015,26.718,-12.08,-3.414,-7.304,174.405,359.858,0.027,20.279,"Curva 4: Stretta, frenare.",18.86
-187.663,0.045,-202.162,2.985,-0.051,-26.433,-1.0,0.773,0.0,-0.122,-0.116,26.601,-12.798,-5.186,-5.873,173.82,359.863,359.735,20.779,"Curva 4: Stretta, frenare.",18.88
-187.602,0.043,-202.689,3.218,-0.111,-26.34,-1.0,0.834,0.0,-0.108,-0.18,26.535,-12.097,-3.115,-3.303,173.272,359.855,359.462,21.278,"Curva 4: Stretta, frenare.",18.9
-187.541,0.04,-203.216,3.412,-0.104,-26.287,-1.0,0.899,0.0,-0.058,-0.187,26.507,-9.937,0.334,-1.365,172.732,359.821,359.872,21.778,"Curva 4: Stretta, frenare.",18.92
-187.472,0.038,-203.741,3.663,-0.072,-26.233,-1.0,0.796,0.0,-0.06,-0.17,26.487,-12.835,1.574,-0.989,172.182,359.789,359.848,22.276,"Curva 4: Stretta, frenare.",18.94
-187.394,0.038,-204.265,3.984,-0.029,-26.189,-1.0,0.796,0.0,-0.126,-0.14,26.489,-16.217,1.995,0.171,171.627,359.764,359.363,22.773,"Curva 4: Stretta, frenare.",18.96
-187.315,0.038,-204.79,4.274,0.02,-26.186,-1.0,0.94,0.0,-0.154,-0.103,26.532,-14.342,2.321,2.146,171.065,359.737,359.588,23.271,"Curva 4: Stretta, frenare.",18.98
-187.231,0.039,-205.315,4.545,0.065,-26.186,-1.0,0.94,0.0,-0.156,-0.067,26.577,-13.403,2.219,2.238,170.489,359.716,359.92,23.771,"Curva 4: Stretta, frenare.",19.0
-187.137,0.04,-205.839,4.862,0.058,-26.171,-1.0,0.94,0.0,-0.204,-0.075,26.618,-15.703,-0.464,2.007,169.917,359.718,359.56,24.268,"Curva 4: Stretta, frenare.",19.02
-187.038,0.041,-206.363,5.143,0.033,-26.185,-1.0,1.0,0.0,-0.218,-0.097,26.684,-13.687,-1.379,3.29,169.358,359.724,359.509,24.767,"Curva 4: Stretta, frenare.",19.04
-186.939,0.041,-206.889,5.354,0.021,-26.212,-1.0,1.0,0.0,-0.16,-0.11,26.752,-10.098,-0.659,3.371,168.798,359.72,359.949,25.269,"Curva 4: Stretta, frenare.",19.06
-186.83,0.041,-207.414,5.597,-0.016,-26.22,-1.0,1.0,0.0,-0.131,-0.144,26.81,-11.771,-1.86,2.846,168.233,359.726,359.801,25.77,"Curva 4: Stretta, frenare.",19.08
-186.716,0.04,-207.939,5.863,-0.041,-26.231,-1.0,1.0,0.0,-0.126,-0.169,26.878,-12.867,-1.402,3.399,167.672,359.73,359.468,26.272,"Curva 4: Stretta, frenare.",19.1
-186.601,0.039,-208.466,6.093,-0.038,-26.268,-1.0,1.0,0.0,-0.082,-0.171,26.965,-10.826,0.053,4.369,167.117,359.719,359.764,26.776,"Curva 4: Stretta, frenare.",19.12
-186.479,0.039,-208.993,6.349,-0.023,-26.293,-1.0,0.843,0.0,-0.058,-0.163,27.048,-12.124,0.712,4.179,166.549,359.704,359.88,27.282,"Curva 4: Stretta, frenare.",19.14
-186.348,0.038,-209.52,6.66,-0.015,-26.301,-1.0,0.843,0.0,-0.088,-0.16,27.13,-14.999,0.253,4.145,165.979,359.696,359.489,27.787,"Curva 4: Stretta, frenare.",19.16
-186.214,0.038,-210.048,6.955,-0.003,-26.327,-1.0,0.843,0.0,-0.1,-0.151,27.23,-13.943,0.492,4.997,165.415,359.688,359.549,28.294,"Curva 4: Stretta, frenare.",19.18
-186.076,0.039,-210.576,7.224,0.023,-26.341,-1.0,0.761,0.0,-0.09,-0.13,27.313,-12.827,1.21,4.183,164.853,359.681,359.873,28.803,"Curva 4: Stretta, frenare.",19.2
-185.929,0.039,-211.104,7.53,0.017,-26.321,-1.0,0.683,0.0,-0.126,-0.13,27.376,-14.973,-0.384,3.185,164.301,359.693,359.643,29.311,"Curva 4: Stretta, frenare.",19.22
-185.776,0.039,-211.63,7.827,0.005,-26.294,-1.0,0.683,0.0,-0.162,-0.133,27.433,-14.637,-0.76,2.832,163.765,359.714,359.481,29.82,"Curva 4: Stretta, frenare.",19.24
-185.621,0.04,-212.157,8.064,0.006,-26.265,-1.0,0.603,0.0,-0.146,-0.123,27.474,-11.787,0.032,2.048,163.238,359.73,359.827,30.33,"Curva 4: Stretta, frenare.",19.26
-185.459,0.04,-212.683,8.311,-0.004,-26.201,-1.0,0.69,0.0,-0.151,-0.124,27.487,-12.754,-0.568,0.605,162.715,359.752,359.815,30.839,"Curva 4: Stretta, frenare.",19.28
-185.29,0.04,-213.205,8.577,-0.017,-26.1,-1.0,0.848,0.0,-0.186,-0.124,27.472,-14.186,-0.759,-0.723,162.199,359.779,359.496,31.346,"Curva 4: Stretta, frenare.",19.3
-185.12,0.039,-213.727,8.803,-0.016,-26.01,-1.0,0.848,0.0,-0.179,-0.115,27.459,-12.139,-0.009,-0.701,161.677,359.794,359.683,31.853,"Curva 4: Stretta, frenare.",19.32
-184.945,0.039,-214.247,9.022,-0.003,-25.913,-1.0,0.848,0.0,-0.161,-0.101,27.438,-11.924,0.597,-1.061,161.14,359.796,359.883,32.361,"Curva 4: Stretta, frenare.",19.34
